ChannelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCTsIKTpLU7vkEJh0xKClQFg,336305,1010.0,False,43
UC6lEIPyaqcuIwpQ8Xq0buBg,5280219,37900.0,False,215
UC0QnMkz74etr6MbUAq6Qy1w,576850,5140.0,False,7
UCDnCM4VYRC6IVqEziLEq_IA,5319,42.0,False,12
UCiS47yJdm3sCx2Rxl3gemhw,186080,,True,41
UCjyp9i9Kpps0qoXV6_2vYew,1865658,,True,141
UCQPemR-c0m4KoT3RCQqzGcA,136170,1070.0,False,12
UCJoS92DDp-DjAyVWKLe_3_A,86158,2170.0,False,17
UCDgDpexiTLvQA6dtjh7GGiw,2150899,6860.0,False,193
UCOVHXruYxtnhJEku218tYwA,421,10.0,False,5
UC3CQqr2HirrKDpGZtAnEhKw,215187,1490.0,False,139
UC5qxhwFj97sLsn2H7DhcBgw,416203,549.0,False,28
UCLXh6CW67K1zGjiVbqYcnrA,3494301,9120.0,False,261
UCeiPYPFoCdu7pa30Cvf33Cg,13005,178.0,False,43
UCpPCBKURZps6U2r2qIXXIAw,51693583,484000.0,False,92
UCg3EmdlwwLjcGXnD7Xq5pdA,927019,4710.0,False,250
UC53tiDnDnW-H-W5WXlYw7eQ,109,392.0,False,1
UC7WbVbMJipNOSgW1Je-c9ZA,1305752,34300.0,False,39
UC0H80aePnrh3XTzNZXztLSg,16891877,13200.0,False,151
UCFwAdZA11M-yuj5xUsvANxQ,8991369,120000.0,False,403
UCf9rcjI6BJOWWNelpWEXIxg,5474269,240000.0,False,114
UCeMGIBRRbHC9gvu71gwVxXA,15993,122.0,False,95
UCnK03c3PLz0on2jPWbnSE0Q,5263406,7170.0,False,55
UC2EPbg9Ke8YrmQGeNxmXk_A,364423,1300.0,False,34
UCS04TsUvB2DazLBzdKzBB7Q,61731,754.0,False,249
UC5C1Q27q79acieSvRCcY0Iw,48280,550.0,False,190
UCHBlp8eHDhYWkURzNjshsuQ,163956,250.0,False,48
UCMNSuh5Q-l1ahHb38GDne2Q,5451666,86800.0,False,286
UCvMuss0FS-UjFfyyVoI-yRg,47613,320.0,False,127
UCFd3V9CxbanM9wzwzKq-pmg,1216575,6240.0,False,218
UC652MDbrVhwMkECuXsB5LEw,563221,3350.0,False,37
UC7OBfPJT3caQU7GhWDUOTag,15718,8.0,False,5
UCk-3rL55fKTgecND4M5CyQA,157272,1630.0,False,82
UCYIBDW6WVKbiRlDNXx2e27w,297841,2700.0,False,107
UCug2Rw9kv0v6npOkxZ93W9g,537544,2930.0,False,147
UCQ2zl_rXJdi-wX9eOI547hA,295322,559.0,False,24
UCGEE2QwQEVynIm_edNcV1FA,638028,4460.0,False,57
UCXLnPdn9VNumsD3qmf-Ceqw,34278,307.0,False,98
UCIwhqbGkOIxHsO8tn2ZhqNA,38902,214.0,False,17
UCYxK1h1x7AUildAh_UKRCUg,966,23.0,False,8
UCW4diuSipsQPZCLuhy7E--w,71826,1060.0,False,17
UC_yYWA-Twe5YbO7bxDz6TYA,727360,4540.0,False,126
UCgaGqL641t87mOuNaLQ1O9g,108074,2730.0,False,67
UC9-PBfVf_ikDwA_kPPnrQyQ,13272288,,True,518
UCMpZneon4mkKfl3efyZnZng,82025,3040.0,False,56
UCxIejMDtrljFIVpDNoimBpw,1267889,6640.0,False,166
UCyW0lzGLMx0-WqKH5A0pCtQ,1055,46.0,False,3
UCKVYrFBYmci1e-T8NeHw2qg,122430,1770.0,False,29
UCC3mVXZrzrMQYX3J3CabR6A,1435,,True,12
UCrP4WVdCGWAPG9sEthN2qxw,5456,137.0,False,121
UCbJ6U16IWGjKgbJKNqRmlKg,157435,1480.0,False,70
UC_J8pc1BakFIt5Ot0zNGSgg,15547,,True,151
UCxr-EW2Cw92I_jsk8R_lQ1g,7440,116.0,False,72
UCGU1kN-5twQy4vvH9dRxmCg,59,0.0,False,43
UC7vhLiWgVwvS_zNE3R2sZTQ,59404,,True,156
UCjJvVO8f62clP7E08yhKgAw,179,18.0,False,8
UCsR58yRecO0NSMMIYWMfCfA,28383,804.0,False,60
UCCy0Aj8Xjm3jEqJT1ySk1DA,18270,383.0,False,78
UCEf-B0DngdwDwdaZlWYZ66Q,258190,1250.0,False,106
UC3MhB_Jz_VCZJGAzwEzbnyQ,502379,,True,377
UCa3U-_L4B3mbKwFwqhB1KRg,62538,460.0,False,58
UCo_TedZ_mLP3ueoNsMC1xGA,192,9.0,False,3
UCOOT0aVH4T59R0M0nF2hCnQ,76,4.0,False,6
UCivkUnl37oyDmXe9PEj-x4g,245310,671.0,False,111
UC4O0HDYyda7UbxGVPwZ0fAQ,1070965,22200.0,False,222
UCFAdrLWRWE8wDcq3Zv_Cykg,1239,38.0,False,43
UCJ_GHkddTwNWl7oB-VgJ7tQ,18268,,True,41
UCoQpuEy4VKO1dGAp7DUfNAw,90666,,True,54
UCBubSz1DgqH4oaNa5gO_iNg,261716,2150.0,False,175
UCuqH0TI5PcmclAN8obhFNsQ,111601,836.0,False,97
UCof7L2xJvGy-KvcGM8iMm9A,2,0.0,False,22
UCsb8VkUMWKzdYEkw5Knruag,6242,66.0,False,144
UCByzEhh-ilWh-22kG-JROTA,105944,1090.0,False,176
UCUmb5Q1DoUtfnGTZ59jauxA,475902,3880.0,False,348
UCQo-t2j9R73Q7oSpdc0jn0A,68693,258.0,False,124
UCvUxyDPs0Af7sGwZw16HfMw,505,31.0,False,6
UCaaO0XhuManfuwAJykfd80Q,10,5.0,False,2
UC-CH9kEC0XBjU_CbfJZ3yIQ,12381,112.0,False,26
UCagahX4sX3cKeaLSLj1rA4A,375799,3680.0,False,108
UCN-a4_QC-7G23C1hI2h7ylw,14944,,True,12
UCHxByYHZ5qGPtPaPT_ehhOQ,0,0.0,False,49
UCZOH0oqCnZjP_rM1CkDt37w,33209,236.0,False,95
UCUEwkdNrSF7nAUPCgzSGiww,541762,8550.0,False,121
UC7Fdc5tr6bNDqjIASe7Eo6g,1426,133.0,False,20
UCn4PKeu1RAyIDgZ7L4mnKpw,270505,,True,36
UCF20DheCsen-iOMtHN1XMcw,30821016,326000.0,False,102
UCI84Pb2ikqv5uWvOdkIE_pA,0,0.0,False,1
