channelId,viewCount,subscriberCount,hiddenSubscriberCount,videoCount
UCEf-B0DngdwDwdaZlWYZ66Q,258390,1260.0,False,106
UC2LNfh60e6vT-uWxohh_k5A,56021,69.0,False,6
UCukyE1-IaXlnkh4NjKDKIig,839029,1410.0,False,157
UCW5tmp3hdxny_X_wczJgs6Q,40832,1310.0,False,16
UCn4PKeu1RAyIDgZ7L4mnKpw,271059,,True,36
UCjyp9i9Kpps0qoXV6_2vYew,1865946,,True,141
UCLyGmj-XKUTh7HcH-GKjDYA,1409480,8790.0,False,576
UCDgDpexiTLvQA6dtjh7GGiw,2151334,6860.0,False,193
UC9ZtTA25tsMnza2zScR2Nqw,9375,,True,24
UCf9rcjI6BJOWWNelpWEXIxg,5475284,240000.0,False,114
UC3CQqr2HirrKDpGZtAnEhKw,215384,1490.0,False,139
UCbYAz18be5ozWNFq1eLyzfw,54807,66.0,False,1
UCW-1BXuSY59-l-RCd3tgJmg,2041163,16500.0,False,387
UCxegdK086JITQhwLrswI9pQ,518091,5280.0,False,89
UC7vhLiWgVwvS_zNE3R2sZTQ,59815,,True,157
UCeiPYPFoCdu7pa30Cvf33Cg,13034,178.0,False,43
UCbJ6U16IWGjKgbJKNqRmlKg,158013,1490.0,False,70
UC5qxhwFj97sLsn2H7DhcBgw,416205,549.0,False,28
UC8zvP72p9bGC1xHEtVjyy-g,1698935,8360.0,False,121
UCPbt-Ds2i2aEKyALRVlW1UA,200716,1810.0,False,97
UCS04TsUvB2DazLBzdKzBB7Q,62291,756.0,False,249
UC5C1Q27q79acieSvRCcY0Iw,48948,552.0,False,190
UCOJTIwdnbleN5oWvpuzCq9g,14890,158.0,False,20
UCvMuss0FS-UjFfyyVoI-yRg,47783,320.0,False,127
UCuqH0TI5PcmclAN8obhFNsQ,111837,840.0,False,98
UCdZw1JPg82XU8He6oivfvSw,290168,2170.0,False,8
UCTVWmLdsAiWN2n0tJ61Kcfw,36377,,True,20
UCu9Vktk6XumVeXEycMf74iw,43905,93.0,False,10
UC7OBfPJT3caQU7GhWDUOTag,15718,8.0,False,5
UCLgJjIH8ooF-8dbEGsepxuA,56856,,True,192
UCCy0Aj8Xjm3jEqJT1ySk1DA,18363,383.0,False,78
UCcejAsv-yx1LD5-xTu5kF0g,1289,20.0,False,72
UCyj9cBbAil2AJpJhC8Z7lxQ,969132,664.0,False,60
UCK-48bPeixZp4_zQjY4T7cQ,5374,127.0,False,67
UCJCwFNd7lIf4fxnqCHD8c_A,14981,1040.0,False,73
UChVLgmUTjMuDZbnJqmwXx6g,281493,600.0,False,9
UCX5SFfS6On0EIREjJwBkCuA,241650,773.0,False,29
UCJ_GHkddTwNWl7oB-VgJ7tQ,18515,,True,41
UC5Tb0X2z8nmEaxGc_Imubuw,28720,435.0,False,86
UC1TBP5H0I4TwKNGNeO4ggAg,72796,166.0,False,99
UC2ggEWxp-84G-T4JfT06Irw,146262,2800.0,False,88
UCgH4s1jmNBh6bt4Xux7WL9w,588,,True,10
UC_yYWA-Twe5YbO7bxDz6TYA,728997,4540.0,False,126
UC9-PBfVf_ikDwA_kPPnrQyQ,13279901,,True,518
UCMpZneon4mkKfl3efyZnZng,82168,3050.0,False,56
UCyHsIoSb3Yb-N1_LbogOidg,46134,654.0,False,41
UCfF_na6cSe8FsUKFHx-E48w,150423,1360.0,False,108
UCsL0GbqJQTOtn5NEXHZuBNw,274,7.0,False,6
UCUlWnR-aGQ8PC8kec8-X2Ww,472767,900.0,False,162
UCrP4WVdCGWAPG9sEthN2qxw,5533,137.0,False,123
UC_J8pc1BakFIt5Ot0zNGSgg,15698,,True,151
UCxr-EW2Cw92I_jsk8R_lQ1g,7861,124.0,False,72
UCxDWTToBliX_H-x0nat9PJQ,144,13.0,False,6
UCC3mVXZrzrMQYX3J3CabR6A,1441,,True,12
UCUaM5DH7o3LfBpn9OjMZvvA,9970,480.0,False,92
UCpPkCq9eRwv-KxlnQSVfEig,189759,558.0,False,52
UCgaGqL641t87mOuNaLQ1O9g,108731,2740.0,False,67
UCKVYrFBYmci1e-T8NeHw2qg,122941,1770.0,False,29
UCa3U-_L4B3mbKwFwqhB1KRg,62709,461.0,False,58
UCsR58yRecO0NSMMIYWMfCfA,28472,806.0,False,60
UCjJvVO8f62clP7E08yhKgAw,186,18.0,False,8
UCNJljyodBlW1AIgU3QpwyFg,136326451,325000.0,False,2099
UCo_TedZ_mLP3ueoNsMC1xGA,205,9.0,False,3
UC3MhB_Jz_VCZJGAzwEzbnyQ,505449,,True,377
UCOOT0aVH4T59R0M0nF2hCnQ,78,4.0,False,6
UCYIvgTba7f5sYGr3o6e6zfg,1545,48.0,False,39
UCODFoxjvK8FsjYqJyq5PF_Q,83069,,True,27
UC3Nr0KIMhCIpRKg7HSyLNaw,102420,645.0,False,28
UCaoLcsHV_7IIIRzaPgMxhCA,117310,,True,52
UCpNZfbFWAmYy0Q051cUoloQ,103670,1990.0,False,70
UCd1IouJ2na8LV76hQUemkFQ,26,16.0,False,13
UCBubSz1DgqH4oaNa5gO_iNg,262585,2150.0,False,175
UCoMF3YVFGBD9z1qsJw6P3dg,1553,,True,6
UCN-a4_QC-7G23C1hI2h7ylw,15116,,True,12
UCRwvoeGHEEFRHQQMlAA9STA,132274,,True,148
UC75ehfris3h6pXiWF6H3BLA,74905,1120.0,False,128
UCF20DheCsen-iOMtHN1XMcw,30921273,326000.0,False,102
UCH8tjRCiNfCI0kYQM0r5xtA,125,7.0,False,15
UCDqYILULTw61lnqzqIKKfnw,124,4.0,False,7
UCqNBIix1epAYdux5a09mcuQ,2579,20.0,False,16
UCyW0lzGLMx0-WqKH5A0pCtQ,1143,52.0,False,3
UCY3ByMzWOJRzuovnJfepC7Q,0,0.0,False,15
UCI84Pb2ikqv5uWvOdkIE_pA,2,0.0,False,1
UCsb8VkUMWKzdYEkw5Knruag,6425,67.0,False,146
UCaaO0XhuManfuwAJykfd80Q,10,5.0,False,2
UCmf4NpKWbGG9gulxlkOba0w,614,9.0,False,7
